Type,Age,Breed1,Gender,Color1,Color2,MaturitySize,FurLength,Vaccinated,Sterilized,Health,Fee,PhotoAmt,AdoptionSpeed
Dog,4,Mixed Breed,Female,Brown,No Color,Medium,Short,Yes,No,Healthy,0,,5
Dog,2,Mixed Breed,Male,Cream,No Color,Medium,Medium,Yes,No,Healthy,0,1,2
Dog,3,Mixed Breed,Female,Brown,White,Medium,Short,No,No,Healthy,0,1,4
Dog,2,Mixed Breed,Female,White,No Color,Medium,Medium,No,No,Healthy,0,4,1
Dog,2,Mixed Breed,Male,Black,Brown,Medium,Short,Not Sure,No,Healthy,0,1,1
Dog,1,Mixed Breed,Female,Black,Brown,Medium,Medium,Yes,No,Healthy,0,7,3
Cat,5,Domestic Long Hair,Female,Yellow,No Color,Large,Long,No,No,Healthy,0,5,0
Dog,3,Mixed Breed,Female,Black,Brown,Medium,Medium,Yes,No,Healthy,0,1,3
Cat,14,Domestic Medium Hair,Male,Gray,No Color,Large,Medium,Yes,Yes,Healthy,200,5,3
Cat,10,American Shorthair,Male,Black,Gray,Medium,Short,Yes,No,Healthy,70,,2
Cat,12,Tuxedo,Male,Black,White,Medium,Medium,Yes,No,Healthy,0,3,4
Cat,2,Domestic Short Hair,Female,Black,Brown,Small,Short,No,No,Healthy,0,,1
Cat,3,Tabby,Female,Brown,White,Medium,Short,Not Sure,Not Sure,Healthy,0,3,2
Dog,4,Mixed Breed,Female,Brown,No Color,Medium,Short,Yes,No,Healthy,0,1,3
Cat,2,Domestic Short Hair,Male,Black,White,Small,Short,No,No,Healthy,0,1,3
Dog,12,Mixed Breed,Female,Black,Brown,Medium,Short,Yes,Yes,Healthy,0,,3
Dog,2,Mixed Breed,Female,Brown,No Color,Medium,Medium,No,No,Healthy,0,,1
Cat,11,Domestic Short Hair,Male,Yellow,No Color,Medium,Short,Yes,Yes,Healthy,50,2,2
Dog,2,Mixed Breed,Female,White,No Color,Medium,Medium,Yes,No,Healthy,0,1,2
Dog,9,Retriever,Female,Brown,White,Medium,Medium,Yes,No,Healthy,0,3,4
Cat,12,Domestic Short Hair,Female,Cream,Gray,Small,Short,Yes,Yes,Healthy,0,1,1
Dog,2,Mixed Breed,Female,Black,Gray,Medium,Medium,Yes,No,Healthy,0,,5
Dog,12,Mixed Breed,Male,Black,No Color,Medium,Long,Yes,Yes,Healthy,0,4,4
Cat,12,Domestic Medium Hair,Female,Black,Brown,Medium,Medium,Not Sure,Not Sure,Healthy,0,1,4
Dog,1,Mixed Breed,Male,Black,Cream,Medium,Short,No,No,Healthy,0,,1
Cat,3,Domestic Short Hair,Male,Black,Gray,Medium,Short,Yes,No,Healthy,1,4,4
Dog,2,Black Mouth Cur,Male,Black,Brown,Medium,Short,No,No,Healthy,0,4,2
Cat,3,Domestic Short Hair,Male,Cream,No Color,Medium,Short,No,No,Healthy,0,12,2
Cat,6,Tabby,Female,Gray,No Color,Small,Short,No,No,Healthy,0,,6
Cat,2,Domestic Medium Hair,Female,Gray,White,Medium,Medium,Yes,No,Healthy,0,1,2
Cat,5,Domestic Medium Hair,Male,Golden,Yellow,Medium,Medium,Yes,No,Healthy,0,2,3
Dog,18,Mixed Breed,Male,Black,Brown,Medium,Short,No,Yes,Healthy,0,1,2
Cat,4,Domestic Long Hair,Female,Black,Brown,Medium,Long,Yes,No,Healthy,0,5,2
Cat,2,Domestic Short Hair,Female,Black,White,Medium,Medium,Yes,No,Healthy,0,1,2
Dog,2,Mixed Breed,Female,Cream,No Color,Medium,Medium,No,No,Healthy,0,5,2
Dog,1,Mixed Breed,Female,Cream,No Color,Medium,Medium,Yes,No,Healthy,0,9,3
Dog,1,Mixed Breed,Female,Black,Brown,Medium,Short,No,No,Healthy,0,4,3
Dog,2,Basset Hound,Female,Brown,White,Medium,Medium,No,No,Healthy,0,8,3
Dog,1,Mixed Breed,Female,Black,White,Medium,Short,Yes,No,Healthy,0,,6
Cat,3,Domestic Short Hair,Male,Yellow,White,Large,Medium,Yes,No,Healthy,0,1,1
Cat,5,Domestic Long Hair,Female,Brown,No Color,Medium,Long,Yes,Not Sure,Healthy,100,3,1
Dog,24,Beagle,Female,Black,White,Medium,Short,Yes,Yes,Healthy,0,,3
Dog,4,Golden Retriever,Male,Cream,White,Large,Medium,Yes,No,Healthy,0,3,2
Cat,3,Domestic Short Hair,Male,Golden,Cream,Medium,Short,No,No,Healthy,0,5,1
Dog,2,Mixed Breed,Female,Black,Brown,Medium,Medium,No,No,Healthy,0,1,4
Dog,6,Mixed Breed,Male,Brown,White,Medium,Short,Yes,Not Sure,Healthy,0,,1
Dog,9,Dalmatian,Female,Black,White,Large,Short,Not Sure,Yes,Healthy,0,8,1
Cat,1,Domestic Medium Hair,Male,Yellow,White,Medium,Medium,No,No,Healthy,0,,5
Cat,5,Domestic Short Hair,Female,Black,White,Medium,Short,Yes,No,Healthy,0,2,1
Dog,2,Mixed Breed,Male,Black,Brown,Medium,Short,No,No,Healthy,80,,3
Cat,2,Domestic Short Hair,Male,Brown,White,Medium,Short,No,No,Healthy,0,5,4
Cat,12,Domestic Short Hair,Female,Brown,Cream,Medium,Short,No,No,Healthy,0,1,4
Dog,37,Dalmatian,Male,Black,White,Medium,Short,Yes,No,Healthy,200,,2
Cat,1,Domestic Short Hair,Female,Black,No Color,Small,Short,No,No,Healthy,0,1,2
Dog,2,Mixed Breed,Female,White,No Color,Small,Short,No,No,Healthy,0,1,3
Dog,2,Mixed Breed,Female,Cream,No Color,Medium,Short,No,No,Healthy,0,5,1
Cat,3,Domestic Short Hair,Male,Golden,No Color,Medium,Short,Yes,No,Healthy,0,2,3
Dog,1,Mixed Breed,Female,Brown,White,Medium,Short,No,No,Healthy,0,10,2
Dog,4,Mixed Breed,Male,Cream,White,Medium,Short,Yes,No,Healthy,299,15,4
Cat,3,Tabby,Male,Black,Gray,Medium,Short,Yes,No,Healthy,0,4,3
Dog,1,Mixed Breed,Male,Cream,No Color,Medium,Medium,Not Sure,No,Healthy,0,2,3
Dog,2,Mixed Breed,Female,Black,Brown,Medium,Medium,No,No,Healthy,20,1,3
Cat,3,Domestic Medium Hair,Female,Black,Brown,Medium,Medium,Yes,No,Healthy,0,0,1
Dog,2,Mixed Breed,Female,Black,Yellow,Medium,Short,Yes,No,Healthy,0,4,2
Dog,3,Dalmatian,Male,Black,Brown,Medium,Short,Yes,Not Sure,Healthy,0,1,0
Cat,8,Domestic Short Hair,Male,Black,No Color,Medium,Short,No,Yes,Healthy,0,5,1
Cat,31,Domestic Short Hair,Male,Gray,No Color,Medium,Short,No,Yes,Healthy,0,3,4
Dog,2,Mixed Breed,Female,Brown,No Color,Medium,Medium,Yes,No,Healthy,0,1,3
Dog,9,Mixed Breed,Female,White,No Color,Medium,Medium,Yes,Not Sure,Healthy,0,3,4
Dog,3,Mixed Breed,Female,Brown,White,Medium,Short,Yes,Yes,Healthy,0,3,3
Cat,3,Domestic Short Hair,Female,Brown,Cream,Medium,Short,No,No,Healthy,10,,3
Dog,2,Mixed Breed,Female,Black,White,Medium,Short,Yes,Yes,Healthy,0,,8
Dog,2,Mixed Breed,Female,Brown,No Color,Medium,Short,Yes,No,Healthy,0,9,3
Dog,4,Miniature Pinscher,Male,Cream,No Color,Small,Short,No,No,Healthy,0,,3
Cat,6,Domestic Medium Hair,Female,Black,White,Small,Short,Yes,No,Healthy,0,1,4
Cat,18,Domestic Short Hair,Female,Brown,No Color,Medium,Short,Not Sure,Yes,Healthy,0,,3
Cat,6,Persian,Male,Golden,No Color,Medium,Medium,Not Sure,Not Sure,Healthy,500,2,0
Cat,4,Tabby,Female,Yellow,White,Medium,Short,Yes,No,Healthy,0,7,3
Cat,12,Domestic Short Hair,Male,Yellow,No Color,Large,Short,Yes,Yes,Healthy,100,,4
Dog,3,Border Collie,Female,Black,White,Medium,Medium,Yes,Yes,Healthy,200,1,3
Dog,9,Mixed Breed,Female,Brown,Cream,Medium,Short,Yes,Yes,Healthy,0,11,4
Dog,3,Mixed Breed,Female,Cream,White,Small,Medium,No,No,Healthy,0,,2
Dog,2,Mixed Breed,Male,Brown,White,Medium,Medium,Yes,No,Healthy,0,,4
Dog,2,Weimaraner,Female,Brown,No Color,Medium,Short,Yes,No,Healthy,0,4,3
Cat,3,Domestic Short Hair,Male,Black,Gray,Medium,Short,No,No,Healthy,0,,3
Dog,1,Mixed Breed,Female,Black,Brown,Medium,Short,Not Sure,No,Healthy,0,3,3
Dog,12,Mixed Breed,Female,Yellow,White,Medium,Medium,Yes,No,Healthy,0,,3
Dog,36,Schnauzer,Male,Brown,Gray,Small,Medium,Not Sure,Yes,Healthy,0,4,2
Dog,42,Shih Tzu,Male,Black,Gray,Small,Long,Not Sure,No,Minor Injury,100,,2
Cat,2,Domestic Short Hair,Male,Black,White,Medium,Short,No,No,Healthy,0,1,2
Dog,2,Mixed Breed,Female,Brown,No Color,Medium,Medium,Yes,No,Healthy,0,2,4
Dog,24,Mixed Breed,Female,Black,No Color,Medium,Short,Yes,Yes,Healthy,300,2,4
Dog,8,Mixed Breed,Male,Cream,White,Medium,Medium,Not Sure,Not Sure,Healthy,0,3,4
Dog,3,Mixed Breed,Male,Black,Brown,Medium,Medium,Yes,No,Healthy,0,1,2
Dog,4,Australian Kelpie,Male,Black,Brown,Medium,Long,Yes,Yes,Healthy,0,3,4
Dog,2,Mixed Breed,Male,Brown,No Color,Medium,Short,Not Sure,No,Healthy,0,3,3
Cat,30,Domestic Short Hair,Male,Golden,No Color,Large,Short,Yes,Yes,Healthy,0,,2
Dog,1,Mixed Breed,Female,Brown,Cream,Medium,Medium,No,No,Healthy,0,2,2
Dog,3,Mixed Breed,Female,Brown,White,Medium,Medium,No,No,Healthy,0,4,2
Dog,3,Mixed Breed,Female,Black,Brown,Medium,Medium,Yes,No,Healthy,0,,2
Cat,7,Domestic Short Hair,Male,Black,Gray,Medium,Short,No,No,Healthy,0,3,4
Dog,16,Terrier,Female,Black,Brown,Medium,Short,Yes,Yes,Healthy,300,,1
Dog,8,Silky Terrier,Female,Gray,No Color,Medium,Long,Yes,No,Healthy,0,3,1
Dog,15,Mixed Breed,Female,Black,No Color,Small,Short,Yes,No,Healthy,0,1,4
Cat,3,Domestic Short Hair,Male,Gray,White,Small,Short,No,No,Healthy,0,,7
Dog,4,Mixed Breed,Male,Brown,White,Medium,Short,No,No,Healthy,0,3,2
Dog,1,Mixed Breed,Female,Black,White,Medium,Short,No,No,Healthy,20,1,2
Cat,212,Domestic Short Hair,Female,Black,No Color,Medium,Short,Yes,No,Healthy,0,,13
Cat,1,Domestic Short Hair,Male,Golden,White,Medium,Short,Yes,No,Healthy,0,,2
Dog,2,Mixed Breed,Female,Brown,Cream,Medium,Medium,No,No,Healthy,0,1,3
Dog,2,Poodle,Female,Brown,No Color,Small,Short,No,No,Healthy,500,2,1
Cat,2,Domestic Short Hair,Male,Black,Gray,Medium,Short,No,No,Healthy,10,,5
Dog,84,Shih Tzu,Male,Brown,White,Medium,Medium,Not Sure,No,Healthy,200,3,2
Dog,2,Dalmatian,Male,Black,White,Large,Short,Yes,No,Healthy,300,,4
Dog,6,Mixed Breed,Female,Golden,No Color,Medium,Short,Yes,Yes,Healthy,0,6,3
Cat,1,Domestic Medium Hair,Female,Black,Cream,Small,Medium,No,No,Healthy,0,5,3
Dog,4,Mixed Breed,Female,Black,Brown,Small,Medium,Yes,No,Healthy,0,2,2
Cat,3,Domestic Short Hair,Male,Brown,Cream,Medium,Short,Yes,No,Healthy,0,2,4
Cat,6,Abyssinian,Female,Black,Gray,Small,Long,Not Sure,Not Sure,Minor Injury,0,3,3
Cat,4,Domestic Short Hair,Male,Brown,Golden,Small,Short,No,No,Healthy,0,,4
Dog,60,Poodle,Female,Brown,No Color,Small,Short,Yes,Yes,Minor Injury,0,,4
Dog,36,Terrier,Female,Black,Gray,Small,Long,Yes,Yes,Healthy,0,,2
Dog,2,Mixed Breed,Male,Brown,No Color,Medium,Medium,Yes,No,Healthy,0,1,2
Cat,12,Domestic Short Hair,Male,Brown,No Color,Small,Short,Yes,Yes,Healthy,0,,4
Dog,1,Mixed Breed,Female,Brown,Golden,Small,Medium,No,No,Healthy,0,,5
Cat,2,Domestic Short Hair,Male,Black,Brown,Small,Short,Not Sure,Not Sure,Healthy,0,,4
Cat,1,Domestic Short Hair,Male,Black,No Color,Medium,Medium,No,No,Healthy,0,,2
Cat,3,Chausie,Male,Brown,Golden,Small,Short,Not Sure,Not Sure,Healthy,0,1,4
Cat,2,Domestic Short Hair,Female,Black,No Color,Medium,Medium,No,No,Healthy,0,,25
Dog,2,Mixed Breed,Male,Cream,No Color,Medium,Medium,Yes,No,Healthy,0,,1
Dog,2,Mixed Breed,Female,Black,White,Medium,Medium,Yes,No,Healthy,0,3,3
Cat,2,Domestic Medium Hair,Male,Yellow,White,Medium,Medium,No,No,Healthy,0,,7
Dog,6,Mixed Breed,Male,White,No Color,Medium,Short,Yes,Yes,Healthy,0,1,2
Cat,3,Burmese,Female,Brown,Cream,Small,Short,Not Sure,Not Sure,Healthy,0,,4
Cat,12,Domestic Short Hair,Male,Black,Brown,Large,Short,Not Sure,No,Healthy,0,3,3
Dog,60,Schnauzer,Female,Black,White,Small,Medium,Yes,No,Healthy,100,1,0
Dog,1,Mixed Breed,Female,Black,Brown,Medium,Medium,No,No,Healthy,0,1,3
Cat,22,Domestic Short Hair,Male,Black,Brown,Medium,Short,Yes,Yes,Healthy,0,,4
Dog,2,Mixed Breed,Male,Black,Brown,Medium,Short,Not Sure,No,Healthy,0,2,3
Cat,4,Persian,Male,Black,White,Medium,Medium,Yes,No,Healthy,0,,4
Dog,4,Mixed Breed,Male,Black,Brown,Medium,Short,No,No,Healthy,0,2,1
Dog,8,Corgi,Female,Black,No Color,Small,Short,Yes,No,Healthy,0,4,4
Dog,3,Mixed Breed,Male,Brown,No Color,Medium,Medium,Not Sure,Not Sure,Healthy,0,,4
Cat,18,Domestic Medium Hair,Female,White,No Color,Large,Medium,Not Sure,No,Minor Injury,0,1,1
Cat,3,Domestic Short Hair,Female,Brown,Gray,Medium,Short,Not Sure,Not Sure,Healthy,0,,0
Dog,36,Mixed Breed,Female,Brown,Yellow,Small,Medium,Not Sure,Not Sure,Healthy,10,5,4
Dog,120,Rottweiler,Male,Black,No Color,Large,Long,Yes,No,Healthy,0,,2
Dog,24,Mixed Breed,Female,Brown,Cream,Small,Medium,Not Sure,Not Sure,Healthy,0,2,1
Cat,2,Domestic Short Hair,Male,Black,Gray,Small,Short,No,No,Healthy,0,4,0
Dog,3,Mixed Breed,Male,Brown,No Color,Medium,Short,No,No,Healthy,0,3,2
Dog,4,Mixed Breed,Male,Black,No Color,Medium,Short,Yes,No,Healthy,0,2,2
Cat,4,Domestic Long Hair,Male,Black,No Color,Small,Long,No,No,Healthy,0,,5
Dog,6,Mixed Breed,Female,White,No Color,Medium,Short,Yes,No,Healthy,0,1,2
Dog,36,Beagle,Male,Black,Brown,Medium,Medium,Not Sure,Not Sure,Healthy,0,3,1
Cat,2,Domestic Short Hair,Female,Brown,Yellow,Small,Short,Not Sure,Not Sure,Healthy,0,1,4
Cat,2,Burmese,Female,Black,No Color,Medium,Medium,No,No,Healthy,150,4,2
Cat,9,Domestic Short Hair,Female,Black,White,Medium,Medium,No,No,Healthy,0,1,4
Dog,3,Mixed Breed,Female,Black,Brown,Medium,Short,No,No,Healthy,0,4,4
Cat,1,Domestic Short Hair,Male,Black,White,Small,Short,No,No,Healthy,0,1,2
Dog,48,Mixed Breed,Female,Cream,White,Medium,Short,Yes,Yes,Healthy,100,,3
Dog,4,Mixed Breed,Female,Brown,No Color,Medium,Short,Yes,No,Healthy,0,2,4
Cat,2,Domestic Short Hair,Female,Brown,Gray,Medium,Short,No,No,Healthy,0,1,2
Dog,2,Mixed Breed,Female,Black,Brown,Small,Short,Yes,No,Healthy,0,,5
Cat,6,Siamese,Male,Golden,No Color,Medium,Medium,No,No,Healthy,0,,2
Cat,4,Siamese,Female,White,No Color,Small,Short,Yes,No,Healthy,0,,0
Dog,3,Mixed Breed,Female,Black,No Color,Medium,Medium,Yes,No,Healthy,0,9,4
Cat,2,Domestic Short Hair,Male,Black,No Color,Medium,Short,Yes,No,Healthy,0,3,1
Dog,2,Black Labrador Retriever,Female,Black,Brown,Medium,Short,Not Sure,No,Healthy,0,3,3
Cat,14,Domestic Medium Hair,Female,Brown,No Color,Medium,Long,No,Not Sure,Healthy,0,1,4
Dog,8,Mixed Breed,Male,Black,Brown,Medium,Short,Not Sure,Yes,Healthy,0,2,4
Dog,24,Mixed Breed,Female,White,No Color,Medium,Short,Yes,Yes,Healthy,0,5,2
Dog,2,Mixed Breed,Female,White,No Color,Medium,Short,No,No,Healthy,20,1,2
Dog,5,Mixed Breed,Female,Black,Brown,Medium,Short,Not Sure,Not Sure,Healthy,0,,1
Cat,6,Domestic Short Hair,Female,Cream,White,Medium,Medium,No,No,Minor Injury,0,1,3
Dog,11,Labrador Retriever,Male,Cream,No Color,Large,Medium,Yes,No,Healthy,0,4,3
Dog,17,Mixed Breed,Male,Black,Brown,Medium,Short,No,No,Healthy,0,6,4
Cat,6,Oriental Short Hair,Female,Yellow,No Color,Medium,Medium,No,No,Healthy,0,,8
Dog,2,Mixed Breed,Female,Black,Brown,Small,Short,Yes,No,Healthy,0,3,4
Dog,2,Mixed Breed,Male,Brown,No Color,Medium,Medium,Yes,No,Healthy,0,5,3
Cat,20,Domestic Long Hair,Female,Cream,Gray,Large,Long,No,No,Healthy,0,3,2
Cat,6,Persian,Female,Black,White,Medium,Long,Not Sure,Not Sure,Healthy,0,,7
Dog,2,Mixed Breed,Female,Black,White,Medium,Medium,No,No,Healthy,0,4,3
Dog,3,Mixed Breed,Male,Brown,Cream,Small,Short,No,No,Healthy,0,5,2
Dog,3,Mixed Breed,Male,Black,Brown,Medium,Short,Yes,No,Healthy,0,,5
Dog,2,Mixed Breed,Male,Black,Brown,Medium,Short,Not Sure,No,Healthy,0,1,1
Dog,3,Mixed Breed,Female,Golden,No Color,Medium,Short,Not Sure,Not Sure,Healthy,0,,3
Cat,2,Domestic Medium Hair,Male,Black,Gray,Medium,Medium,No,No,Healthy,0,1,3
Dog,1,Mixed Breed,Female,Brown,White,Medium,Medium,No,No,Healthy,0,3,1
Dog,2,Terrier,Female,Cream,No Color,Medium,Medium,Yes,Not Sure,Healthy,250,,5
Dog,2,Mixed Breed,Male,Brown,White,Medium,Short,Yes,No,Healthy,0,7,1
Dog,2,Terrier,Female,Black,Brown,Small,Medium,Yes,No,Healthy,0,4,2
Dog,4,Mixed Breed,Female,Brown,No Color,Medium,Medium,No,No,Healthy,0,4,4
Dog,1,Rottweiler,Male,Black,Brown,Medium,Medium,No,No,Healthy,0,2,1
Dog,2,Mixed Breed,Female,White,No Color,Medium,Medium,No,No,Healthy,0,2,2
Cat,8,Domestic Short Hair,Male,Black,White,Medium,Short,Yes,No,Healthy,0,4,1
Dog,3,Mixed Breed,Female,Brown,No Color,Medium,Short,Yes,Yes,Healthy,0,4,2
Dog,3,German Shepherd Dog,Female,Black,Brown,Medium,Medium,Not Sure,No,Healthy,0,3,2
Dog,2,Black Labrador Retriever,Female,Black,White,Medium,Short,Yes,No,Healthy,0,4,2
Dog,2,Mixed Breed,Female,Brown,White,Medium,Medium,No,No,Healthy,0,2,1
Cat,2,Domestic Short Hair,Female,Black,White,Medium,Short,Yes,Not Sure,Healthy,5,3,2
Dog,24,Border Collie,Male,Black,White,Medium,Long,Not Sure,Yes,Healthy,0,3,1
Dog,3,Mixed Breed,Female,Black,No Color,Medium,Short,No,No,Healthy,80,,1
Dog,33,Siberian Husky,Female,Golden,Yellow,Medium,Medium,Yes,Yes,Healthy,10,4,4
Dog,1,Mixed Breed,Female,Black,Brown,Small,Short,No,No,Healthy,50,,2
Dog,3,Mixed Breed,Female,Black,Brown,Medium,Short,Yes,No,Healthy,0,3,3
Cat,8,Domestic Short Hair,Male,Brown,Gray,Medium,Short,Not Sure,Not Sure,Healthy,0,2,4
Dog,84,Jack Russell Terrier,Female,Brown,White,Small,Short,Yes,Yes,Healthy,0,,3
Cat,2,Domestic Short Hair,Male,Golden,White,Medium,Short,No,No,Healthy,0,,4
Dog,12,Mixed Breed,Male,Yellow,No Color,Medium,Short,Yes,No,Healthy,0,3,4
Cat,5,Domestic Medium Hair,Male,Black,White,Medium,Medium,Not Sure,Yes,Healthy,0,5,4
Dog,42,Mixed Breed,Female,Black,Brown,Small,Short,Yes,Yes,Healthy,0,,1
Dog,48,Mixed Breed,Male,Brown,No Color,Medium,Medium,Yes,No,Healthy,0,3,4
Cat,84,Domestic Short Hair,Male,Golden,No Color,Large,Short,Yes,Yes,Healthy,0,5,2
Cat,84,Oriental Short Hair,Male,Gray,White,Large,Short,Yes,Yes,Healthy,0,5,4
Dog,72,Labrador Retriever,Female,Black,No Color,Large,Medium,Not Sure,Yes,Healthy,0,,2
Cat,5,Domestic Medium Hair,Male,Yellow,White,Medium,Short,Yes,No,Minor Injury,0,9,3
Cat,3,Siamese,Male,Brown,Cream,Medium,Medium,No,No,Healthy,80,4,1
Dog,2,Mixed Breed,Female,Black,White,Medium,Medium,Not Sure,Yes,Healthy,0,,3
Dog,2,Mixed Breed,Female,Black,White,Medium,Medium,Not Sure,Not Sure,Healthy,0,1,4
Cat,2,Tuxedo,Male,Black,White,Medium,Medium,No,Not Sure,Healthy,0,1,1
Dog,2,Mixed Breed,Female,Brown,Yellow,Medium,Short,Yes,No,Healthy,0,,1
Dog,3,Mixed Breed,Male,Black,White,Medium,Medium,Yes,No,Healthy,0,4,2
Cat,1,Terrier,Male,Brown,White,Large,Long,No,No,Healthy,25,,3
Cat,2,Domestic Short Hair,Female,Brown,No Color,Medium,Short,No,No,Healthy,0,,2
Dog,1,Mixed Breed,Male,Brown,White,Medium,Medium,No,No,Healthy,0,2,1
Dog,12,Mixed Breed,Male,Golden,Cream,Medium,Short,Yes,Yes,Healthy,0,,1
Dog,3,Mixed Breed,Female,Brown,No Color,Medium,Medium,No,No,Healthy,0,3,4
Dog,3,Doberman Pinscher,Male,Black,Golden,Large,Medium,Not Sure,No,Healthy,0,,2
Dog,4,Mixed Breed,Male,Brown,No Color,Medium,Medium,Yes,No,Healthy,0,1,3
Dog,3,Mixed Breed,Female,Black,White,Medium,Medium,Yes,No,Healthy,0,,8
Cat,24,Domestic Short Hair,Female,Black,Brown,Small,Short,No,Yes,Healthy,0,2,4
Cat,24,Domestic Short Hair,Female,Black,Yellow,Medium,Short,Not Sure,No,Healthy,50,,1
Dog,60,Mixed Breed,Male,Black,Cream,Medium,Short,Yes,Yes,Healthy,0,,3
Cat,5,Tabby,Female,White,No Color,Medium,Short,Yes,No,Healthy,0,,5
Dog,4,Mixed Breed,Female,Black,No Color,Medium,Medium,Yes,No,Healthy,0,3,2
Cat,10,Domestic Long Hair,Female,Black,Gray,Large,Long,No,No,Healthy,0,,3
Dog,3,Mixed Breed,Female,Brown,Cream,Medium,Medium,Yes,No,Healthy,0,,22
Cat,3,Domestic Short Hair,Female,Brown,Yellow,Small,Short,No,No,Healthy,0,1,2
Dog,5,Mixed Breed,Female,Brown,Yellow,Medium,Short,Not Sure,Not Sure,Healthy,0,2,4
Cat,2,Siamese,Male,Brown,No Color,Small,Medium,Not Sure,Not Sure,Healthy,0,3,1
Cat,8,Domestic Medium Hair,Female,Brown,No Color,Medium,Medium,No,No,Healthy,0,2,4
Cat,4,Domestic Short Hair,Female,Black,White,Small,Short,No,No,Healthy,0,,3
Cat,3,Domestic Medium Hair,Female,Black,Brown,Medium,Medium,No,No,Healthy,0,,3
Cat,1,Domestic Medium Hair,Male,White,No Color,Small,Medium,No,No,Minor Injury,0,2,2
Cat,1,Domestic Medium Hair,Female,Golden,White,Small,Medium,No,No,Healthy,0,1,3
Dog,5,Mixed Breed,Female,Black,White,Medium,Short,Yes,No,Healthy,0,3,4
Cat,7,Domestic Long Hair,Male,Cream,No Color,Medium,Medium,No,No,Healthy,0,,2
Dog,1,Mixed Breed,Male,Black,Brown,Medium,Short,No,No,Healthy,0,7,2
Cat,3,Tabby,Male,Brown,No Color,Small,Short,Yes,No,Healthy,0,,1
Cat,3,Domestic Short Hair,Male,White,No Color,Medium,Short,No,No,Healthy,0,,1
Dog,6,Mixed Breed,Male,Brown,No Color,Medium,Medium,Yes,Yes,Healthy,0,1,4
Cat,2,American Shorthair,Female,Black,White,Small,Medium,No,No,Healthy,0,0,1
Cat,2,Domestic Short Hair,Female,Black,White,Medium,Short,No,Yes,Healthy,0,1,2
Dog,2,Mixed Breed,Female,Brown,White,Small,Short,Yes,No,Healthy,0,,2
Dog,84,Poodle,Female,Brown,No Color,Medium,Medium,Yes,Not Sure,Healthy,0,,1
Dog,3,German Shepherd Dog,Female,Black,Gray,Large,Medium,No,No,Healthy,0,2,2
Cat,2,Domestic Short Hair,Female,Yellow,White,Small,Medium,No,No,Healthy,0,10,1
Cat,2,Domestic Short Hair,Female,Black,Golden,Small,Short,Yes,No,Healthy,0,,1
Cat,4,Domestic Short Hair,Female,Black,No Color,Medium,Short,Not Sure,No,Healthy,100,1,3
Dog,2,Mixed Breed,Female,Black,No Color,Small,Medium,Yes,No,Healthy,0,,4
Cat,1,Domestic Short Hair,Male,Yellow,White,Medium,Short,No,No,Healthy,0,3,1
Cat,4,Domestic Medium Hair,Female,Black,Golden,Small,Medium,Yes,Yes,Healthy,0,3,1
Dog,2,Mixed Breed,Female,Black,White,Medium,Medium,No,No,Healthy,0,,4
Dog,36,Poodle,Male,Brown,No Color,Small,Short,Yes,Yes,Healthy,100,,1
Cat,10,Tabby,Female,Golden,Yellow,Large,Short,Not Sure,Yes,Healthy,0,,5
Cat,5,Domestic Short Hair,Male,Golden,White,Small,Short,No,No,Healthy,0,3,4
Dog,1,Mixed Breed,Female,Black,Yellow,Medium,Short,No,No,Healthy,0,1,4
Dog,2,Mixed Breed,Female,Brown,No Color,Medium,Short,Yes,No,Healthy,0,1,4
Cat,4,Domestic Medium Hair,Female,White,No Color,Medium,Medium,No,No,Healthy,100,,5
Cat,2,Domestic Short Hair,Male,White,No Color,Small,Short,No,No,Healthy,0,,1
Cat,7,Tuxedo,Male,Black,Brown,Medium,Short,No,No,Healthy,0,1,2
Dog,12,Mixed Breed,Male,White,No Color,Medium,Short,Not Sure,No,Healthy,0,,7
Cat,2,Domestic Medium Hair,Female,White,No Color,Medium,Medium,No,No,Healthy,0,12,1
Cat,6,Domestic Short Hair,Female,White,No Color,Medium,Short,Yes,No,Healthy,0,,2
Cat,7,Domestic Short Hair,Female,White,No Color,Medium,Short,Yes,Yes,Healthy,0,3,4
Cat,8,Domestic Long Hair,Male,White,No Color,Large,Long,No,Not Sure,Healthy,100,,3
Dog,2,Mixed Breed,Male,Black,Brown,Medium,Medium,No,No,Healthy,0,4,2
Dog,3,Mixed Breed,Female,Black,White,Small,Short,Not Sure,Not Sure,Healthy,688,5,4
Cat,4,Domestic Medium Hair,Female,Black,Golden,Large,Medium,No,Yes,Healthy,30,2,3
Dog,2,Mixed Breed,Male,Black,Brown,Medium,Medium,Yes,No,Healthy,0,5,1
Dog,1,Mixed Breed,Male,Black,Brown,Medium,Medium,No,No,Healthy,20,1,2
Dog,1,Mixed Breed,Male,Brown,No Color,Medium,Short,No,No,Healthy,0,5,2
Cat,1,Domestic Medium Hair,Male,Black,Brown,Medium,Medium,Not Sure,Yes,Healthy,0,5,2
Dog,16,Mixed Breed,Male,Black,Golden,Medium,Short,Yes,Yes,Healthy,0,,2
Dog,1,Mixed Breed,Male,Black,No Color,Medium,Short,Not Sure,No,Healthy,0,2,3
Dog,2,Miniature Pinscher,Male,Black,Brown,Small,Short,Not Sure,No,Healthy,0,6,3
